category,name,code,value,unit,date,source,description
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,96.87,Point/Price,2025-09-17,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116468.51,Point/Price,2025-09-17,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.08,Point/Price,2025-09-17,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117137.2,Point/Price,2025-09-18,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,43.64,Point/Price,2025-09-18,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.54,Point/Price,2025-09-18,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.35,Point/Price,2025-09-18,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.1,Point/Price,2025-09-18,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3643.7,Point/Price,2025-09-18,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.18,Point/Price,2025-09-19,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.57,Point/Price,2025-09-19,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.64,Point/Price,2025-09-19,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.14,Point/Price,2025-09-19,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3671.5,Point/Price,2025-09-19,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115688.86,Point/Price,2025-09-19,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115721.96,Point/Price,2025-09-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115306.09,Point/Price,2025-09-21,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3740.7,Point/Price,2025-09-22,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.57,Point/Price,2025-09-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112748.51,Point/Price,2025-09-22,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.33,Point/Price,2025-09-22,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,48.1,Point/Price,2025-09-22,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.14,Point/Price,2025-09-22,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,48.07,Point/Price,2025-09-23,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.58,Point/Price,2025-09-23,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3780.6,Point/Price,2025-09-23,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.26,Point/Price,2025-09-23,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112014.5,Point/Price,2025-09-23,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.12,Point/Price,2025-09-23,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.15,Point/Price,2025-09-24,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.75,Point/Price,2025-09-24,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3732.1,Point/Price,2025-09-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.38,Point/Price,2025-09-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,113328.63,Point/Price,2025-09-24,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.87,Point/Price,2025-09-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.93,Point/Price,2025-09-25,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109049.29,Point/Price,2025-09-25,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.17,Point/Price,2025-09-25,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3736.9,Point/Price,2025-09-25,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.7,Point/Price,2025-09-25,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.55,Point/Price,2025-09-25,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.72,Point/Price,2025-09-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109712.83,Point/Price,2025-09-26,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.2,Point/Price,2025-09-26,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.15,Point/Price,2025-09-26,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.19,Point/Price,2025-09-26,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3775.3,Point/Price,2025-09-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109681.95,Point/Price,2025-09-27,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112122.64,Point/Price,2025-09-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114400.38,Point/Price,2025-09-29,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.49,Point/Price,2025-09-29,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.91,Point/Price,2025-09-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.84,Point/Price,2025-09-29,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3820.9,Point/Price,2025-09-29,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.14,Point/Price,2025-09-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.8,Point/Price,2025-09-30,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3840.8,Point/Price,2025-09-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114056.09,Point/Price,2025-09-30,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,45.5,Point/Price,2025-09-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.77,Point/Price,2025-09-30,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.15,Point/Price,2025-09-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118648.93,Point/Price,2025-10-01,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.71,Point/Price,2025-10-01,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.06,Point/Price,2025-10-01,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3867.5,Point/Price,2025-10-01,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.83,Point/Price,2025-10-01,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.11,Point/Price,2025-10-01,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.85,Point/Price,2025-10-02,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.91,Point/Price,2025-10-02,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3839.7,Point/Price,2025-10-02,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.9,Point/Price,2025-10-02,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,120681.26,Point/Price,2025-10-02,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.09,Point/Price,2025-10-02,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.34,Point/Price,2025-10-03,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.12,Point/Price,2025-10-03,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3880.8,Point/Price,2025-10-03,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.72,Point/Price,2025-10-03,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,122266.53,Point/Price,2025-10-03,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.06,Point/Price,2025-10-03,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,122425.43,Point/Price,2025-10-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,123513.48,Point/Price,2025-10-05,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.11,Point/Price,2025-10-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,124752.53,Point/Price,2025-10-06,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.99,Point/Price,2025-10-06,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,48.88,Point/Price,2025-10-06,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.16,Point/Price,2025-10-06,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3948.5,Point/Price,2025-10-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,121451.38,Point/Price,2025-10-07,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.05,Point/Price,2025-10-07,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,48.88,Point/Price,2025-10-07,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.58,Point/Price,2025-10-07,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3976.6,Point/Price,2025-10-07,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.13,Point/Price,2025-10-07,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.05,Point/Price,2025-10-08,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.85,Point/Price,2025-10-08,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,48.7,Point/Price,2025-10-08,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.13,Point/Price,2025-10-08,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4043.3,Point/Price,2025-10-08,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,123354.87,Point/Price,2025-10-08,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.54,Point/Price,2025-10-09,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3946.3,Point/Price,2025-10-09,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.08,Point/Price,2025-10-09,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,121705.59,Point/Price,2025-10-09,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.15,Point/Price,2025-10-09,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,49.14,Point/Price,2025-10-09,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.05,Point/Price,2025-10-10,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.98,Point/Price,2025-10-10,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3975.9,Point/Price,2025-10-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.85,Point/Price,2025-10-10,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,113214.37,Point/Price,2025-10-10,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,49.51,Point/Price,2025-10-10,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110807.88,Point/Price,2025-10-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115169.77,Point/Price,2025-10-12,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.27,Point/Price,2025-10-13,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.05,Point/Price,2025-10-13,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115271.08,Point/Price,2025-10-13,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.1,Point/Price,2025-10-13,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4108.6,Point/Price,2025-10-13,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,52.96,Point/Price,2025-10-13,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4138.7,Point/Price,2025-10-14,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,113118.66,Point/Price,2025-10-14,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.98,Point/Price,2025-10-14,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.05,Point/Price,2025-10-14,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,54.36,Point/Price,2025-10-14,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.02,Point/Price,2025-10-14,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4176.9,Point/Price,2025-10-15,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.97,Point/Price,2025-10-15,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110783.16,Point/Price,2025-10-15,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.05,Point/Price,2025-10-15,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,55.46,Point/Price,2025-10-15,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.79,Point/Price,2025-10-15,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4280.2,Point/Price,2025-10-16,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.96,Point/Price,2025-10-16,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,3.98,Point/Price,2025-10-16,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.39,Point/Price,2025-10-16,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,53.2,Point/Price,2025-10-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108186.04,Point/Price,2025-10-16,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.01,Point/Price,2025-10-17,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,50.88,Point/Price,2025-10-17,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106467.79,Point/Price,2025-10-17,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.93,Point/Price,2025-10-17,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4189.9,Point/Price,2025-10-17,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.43,Point/Price,2025-10-17,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107198.27,Point/Price,2025-10-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108666.71,Point/Price,2025-10-19,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.59,Point/Price,2025-10-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110588.93,Point/Price,2025-10-20,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,50.99,Point/Price,2025-10-20,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4336.4,Point/Price,2025-10-20,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,3.99,Point/Price,2025-10-20,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.0,Point/Price,2025-10-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108476.89,Point/Price,2025-10-21,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.93,Point/Price,2025-10-21,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4087.7,Point/Price,2025-10-21,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.93,Point/Price,2025-10-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.63,Point/Price,2025-10-21,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,3.96,Point/Price,2025-10-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.71,Point/Price,2025-10-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107688.59,Point/Price,2025-10-22,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,3.95,Point/Price,2025-10-22,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.9,Point/Price,2025-10-22,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4044.4,Point/Price,2025-10-22,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.96,Point/Price,2025-10-22,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.94,Point/Price,2025-10-23,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110069.73,Point/Price,2025-10-23,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4125.5,Point/Price,2025-10-23,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.66,Point/Price,2025-10-23,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.08,Point/Price,2025-10-23,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,3.99,Point/Price,2025-10-23,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.95,Point/Price,2025-10-24,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.09,Point/Price,2025-10-24,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4118.4,Point/Price,2025-10-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111033.92,Point/Price,2025-10-24,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.0,Point/Price,2025-10-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,49.15,Point/Price,2025-10-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111641.73,Point/Price,2025-10-25,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114472.45,Point/Price,2025-10-26,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.78,Point/Price,2025-10-27,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114119.33,Point/Price,2025-10-27,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,48.45,Point/Price,2025-10-27,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.0,Point/Price,2025-10-27,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.14,Point/Price,2025-10-27,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4001.9,Point/Price,2025-10-27,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.14,Point/Price,2025-10-28,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.69,Point/Price,2025-10-28,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,3.98,Point/Price,2025-10-28,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,52.51,Point/Price,2025-10-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112956.16,Point/Price,2025-10-28,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3966.2,Point/Price,2025-10-28,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3983.7,Point/Price,2025-10-29,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.06,Point/Price,2025-10-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.23,Point/Price,2025-10-29,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.22,Point/Price,2025-10-29,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110055.3,Point/Price,2025-10-29,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,53.9,Point/Price,2025-10-29,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4001.3,Point/Price,2025-10-30,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.08,Point/Price,2025-10-30,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.09,Point/Price,2025-10-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.53,Point/Price,2025-10-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108305.55,Point/Price,2025-10-30,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,53.63,Point/Price,2025-10-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.8,Point/Price,2025-10-31,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109556.16,Point/Price,2025-10-31,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3982.2,Point/Price,2025-10-31,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.07,Point/Price,2025-10-31,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,52.61,Point/Price,2025-10-31,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.1,Point/Price,2025-10-31,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110064.02,Point/Price,2025-11-01,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110639.62,Point/Price,2025-11-02,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.11,Point/Price,2025-11-03,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,50.18,Point/Price,2025-11-03,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106547.52,Point/Price,2025-11-03,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.87,Point/Price,2025-11-03,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4000.3,Point/Price,2025-11-03,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.05,Point/Price,2025-11-03,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.09,Point/Price,2025-11-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.93,Point/Price,2025-11-04,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,100.22,Point/Price,2025-11-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,101590.52,Point/Price,2025-11-04,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3947.7,Point/Price,2025-11-04,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.46,Point/Price,2025-11-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.96,Point/Price,2025-11-05,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.16,Point/Price,2025-11-05,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,100.2,Point/Price,2025-11-05,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,103891.84,Point/Price,2025-11-05,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,47.76,Point/Price,2025-11-05,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3980.3,Point/Price,2025-11-05,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.09,Point/Price,2025-11-06,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,44.99,Point/Price,2025-11-06,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.95,Point/Price,2025-11-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,101301.29,Point/Price,2025-11-06,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.73,Point/Price,2025-11-06,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3979.9,Point/Price,2025-11-06,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,45.64,Point/Price,2025-11-07,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.94,Point/Price,2025-11-07,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.6,Point/Price,2025-11-07,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3999.4,Point/Price,2025-11-07,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,103372.41,Point/Price,2025-11-07,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.09,Point/Price,2025-11-07,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,102282.12,Point/Price,2025-11-08,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104719.64,Point/Price,2025-11-09,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,46.67,Point/Price,2025-11-10,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.62,Point/Price,2025-11-10,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.11,Point/Price,2025-11-10,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105996.59,Point/Price,2025-11-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.09,Point/Price,2025-11-10,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4111.8,Point/Price,2025-11-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.05,Point/Price,2025-11-11,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,45.28,Point/Price,2025-11-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,102997.47,Point/Price,2025-11-11,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.46,Point/Price,2025-11-11,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.12,Point/Price,2025-11-11,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4106.8,Point/Price,2025-11-11,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.09,Point/Price,2025-11-12,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4204.4,Point/Price,2025-11-12,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.48,Point/Price,2025-11-12,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.07,Point/Price,2025-11-12,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,45.47,Point/Price,2025-11-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,101663.19,Point/Price,2025-11-12,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.09,Point/Price,2025-11-13,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4186.9,Point/Price,2025-11-13,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.18,Point/Price,2025-11-13,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.11,Point/Price,2025-11-13,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,43.27,Point/Price,2025-11-13,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,99697.49,Point/Price,2025-11-13,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,4087.6,Point/Price,2025-11-14,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,42.71,Point/Price,2025-11-14,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.27,Point/Price,2025-11-14,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.05,Point/Price,2025-11-14,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,94397.79,Point/Price,2025-11-14,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.15,Point/Price,2025-11-14,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,95549.15,Point/Price,2025-11-15,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,94177.08,Point/Price,2025-11-16,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.0,Point/Price,2025-11-17,Yahoo Finance,
